"INTERACTIONCLASSID";"PRODUCTID"
337;300912
337;363653
337;363654
337;365001
337;365113
337;365149
337;482486
337;482487
337;488163
337;488180
337;508742
337;508744
337;518600
337;518601
337;520948
337;520949
337;520950
337;520951
337;524364
337;524366
337;525570
337;525571
337;530653
337;530655
337;530977
337;530981
337;543881
337;543882
337;825839
337;827312
337;830779
337;881609
337;882334
339;115792
339;115793
339;115794
339;115795
339;122921
339;355913
339;360654
339;360658
339;360659
339;370031
339;475435
339;477491
339;481346
339;481347
339;483017
339;484763
339;498798
339;499020
339;499264
339;500955
339;502200
339;502201
339;502524
339;502525
339;502526
339;502527
339;502528
339;502529
339;502530
339;502532
339;502533
339;502534
339;502536
339;502537
339;502538
339;502542
339;502543
339;502544
339;502545
339;502546
339;502547
339;502548
339;502549
339;502550
339;502552
339;502553
339;502554
339;502555
339;502556
339;502562
339;502563
339;502564
339;502565
339;502566
339;502567
339;502568
339;502569
339;502613
339;502640
339;502645
339;502648
339;502665
339;502666
339;502671
339;502673
339;502676
339;502684
339;502689
339;502690
339;502693
339;502698
339;502706
339;502707
339;502745
339;502751
339;502932
339;502936
339;502940
339;502942
339;502960
339;502962
339;502965
339;502969
339;502972
339;502973
339;502978
339;502980
339;502983
339;502986
339;502989
339;503003
339;503408
339;503411
339;503414
339;503417
339;503420
339;503961
339;504259
339;504338
339;504590
339;505695
339;505979
339;505981
339;505983
339;506823
339;507347
339;511572
339;515263
339;521174
339;522668
339;523362
339;525036
339;525164
339;526655
339;526659
339;526661
339;527051
339;529834
339;529836
339;529839
339;530204
339;530208
339;530212
339;530216
339;530219
339;530223
339;533662
339;534316
339;534387
339;535669
339;535672
339;535674
339;536977
339;541512
339;541918
339;541921
339;541924
339;542217
339;542218
339;542684
339;543188
339;543190
339;543306
339;543427
339;543647
339;545553
339;545555
339;545558
339;545559
339;545560
339;812156
339;815391
339;815592
339;815990
339;816855
339;817340
339;822470
339;826569
339;826617
339;826659
339;826930
339;827438
339;874610
339;874678
339;886880
339;887294
339;890667
339;890682
339;890755
339;890776
339;890806
339;890872
339;890892
339;890956
339;891299
339;913086
339;913361
339;913526
339;915979
339;948480
339;948845
339;948921
339;949200
339;949789
339;951419
339;952590
339;954211
339;970589
339;970599
339;970866
339;971112
339;971131
339;971271
339;971470
339;975546
339;1085702
339;1086357
339;1086431
339;1163965
340;120608
340;122020
340;354172
340;356081
340;357618
340;362600
340;364023
340;364299
340;365146
340;365345
340;365583
340;370882
340;473583
340;481689
340;482064
340;483502
340;485949
340;487939
340;500391
340;503546
340;510900
340;512068
340;518500
340;523562
340;527422
340;527454
340;527756
340;529106
340;531536
340;531554
340;532042
340;532047
340;532088
340;532089
340;532090
340;532127
340;532136
340;532139
340;532152
340;532159
340;532161
340;532175
340;532211
340;532474
340;532677
340;532981
340;533023
340;533771
340;533913
340;534111
340;534520
340;534524
340;534525
340;534540
340;534541
340;534542
340;534543
340;534919
340;534925
340;534932
340;534955
340;534967
340;534983
340;535011
340;535232
340;535237
340;535239
340;535282
340;535344
340;535347
340;535349
340;535353
340;535359
340;535369
340;535586
340;535691
340;535693
340;535799
340;536144
340;537075
340;538087
340;540073
340;541082
340;543011
340;544720
340;545810
340;822358
340;824623
340;827211
340;827313
340;833043
340;835491
340;875162
340;879189
340;910731
340;910733
340;910754
340;910805
340;911137
340;911207
340;911654
340;921323
340;932119
340;955330
340;971909
340;1071475
340;1090576
340;1171529
344;122640
344;124008
344;362245
344;366897
344;473471
344;482373
344;502143
344;511080
344;538472
344;545522
344;819727
344;833082
344;833217
344;833362
344;837743
344;858632
344;876482
344;896142
344;947881
344;1047171
344;1062749
344;1073102
344;1073149
344;1083771
344;1171557
347;15305
347;15306
347;15307
347;15338
347;120614
347;231579
347;234569
347;249661
347;256595
347;257966
347;258485
347;259269
347;277751
347;356080
347;356856
347;363768
347;363858
347;363954
347;366045
347;370488
347;433839
347;471692
347;473348
347;474931
347;484287
347;484483
347;493866
347;496228
347;499258
347;501887
347;508449
347;508450
347;510754
347;511439
347;511567
347;511568
347;516567
347;543052
347;820601
347;891488
347;918458
347;1026583
347;1057161
349;126656
349;126657
349;126658
349;126659
349;355724
349;357654
349;362867
349;363577
349;364870
349;364871
349;518237
349;518238
349;518239
349;518240
349;519819
349;519820
349;519821
349;519822
349;519823
349;519824
349;519825
349;519826
349;519827
349;519828
349;519829
349;519830
349;520262
349;520263
349;520264
349;520265
349;520266
349;520267
349;520268
349;520274
349;520275
349;520276
349;520277
349;520285
349;520286
349;520287
349;520288
349;520289
349;520290
349;520292
349;520293
349;520294
349;520295
349;520417
349;520420
349;520424
349;520506
349;520510
349;520513
349;520516
349;520542
349;520545
349;520548
349;520666
349;542905
349;542908
349;542911
349;542912
349;547076
349;547079
349;547082
349;547085
349;819208
349;819331
349;819766
349;819886
349;1056612
349;1062713
349;1097654
349;1097787
349;1097927
349;1166541
350;355280
355;116286
355;116287
355;977078
355;1031807
355;1032212
355;1079906
356;497168
356;522274
356;530805
356;1065513
356;1065714
356;1066432
357;14119
357;120750
357;357578
357;357582
357;361646
357;480664
357;504775
357;511004
357;534357
357;873291
357;889212
357;890823
357;1165125
357;1170351
359;353606
359;365822
359;481947
359;484240
359;485914
359;487596
359;487940
359;496884
359;505407
359;510071
359;510506
359;510982
359;522592
359;522844
359;522867
359;533057
359;533872
359;537403
359;537531
359;543104
359;543105
359;543364
359;543365
359;543885
359;817860
359;819313
359;822131
359;837232
359;862407
359;863480
359;870482
359;895244
359;895516
359;948390
359;989624
359;1048025
359;1056201
359;1056393
359;1073089
363;7968
363;218917
363;223002
363;223873
363;224186
363;224501
363;233207
363;247907
363;252690
363;253326
363;254902
363;257781
363;276891
363;277248
363;354620
363;355174
363;355175
363;355609
363;357513
363;357521
363;357522
363;357523
363;357836
363;359065
363;360243
363;360258
363;360275
363;360282
363;360598
363;360601
363;360602
363;360603
363;360627
363;360631
363;360632
363;360633
363;360634
363;360636
363;360637
363;360638
363;361203
363;361206
363;361478
363;362440
363;363100
363;363102
363;363103
363;365269
363;365270
363;369042
363;468175
363;468176
363;473971
363;474658
363;474659
363;475423
363;482501
363;482866
363;482867
363;487527
363;488539
363;488540
363;496606
363;496607
363;496608
363;496609
363;496610
363;496611
363;496612
363;498909
363;508848
363;518100
363;518102
363;518103
363;518105
363;518106
363;518107
363;521970
363;521971
363;523164
363;523184
363;523187
363;523188
363;523197
363;523198
363;523200
363;523201
363;523202
363;523477
363;523502
363;523503
363;524220
363;524221
363;525552
363;525554
363;525556
363;525567
363;525572
363;525575
363;525576
363;525578
363;525579
363;526724
363;529663
363;531284
363;533332
363;533333
363;533334
363;533335
363;533336
363;533337
363;534657
363;534675
363;537476
363;539142
363;541229
363;541844
363;541845
363;541846
363;544847
363;815132
363;821066
363;857207
363;859658
363;861128
363;868124
363;869641
363;871154
363;874510
363;874511
363;874512
363;874514
363;948253
363;949039
363;951821
363;952093
363;1059640
363;1061764
363;1062345
363;1065562
363;1066153
363;1066154
363;1068751
363;1158522
363;1158675
363;1158975
363;1158976
363;1158977
363;1173441
363;1173480
363;1173515
363;1173520
363;1173644
363;1173805
368;356415
368;476117
368;517053
368;519986
368;531002
368;533431
368;533895
368;534289
368;536395
368;539060
368;541380
368;545736
368;546560
368;810726
368;827227
368;832785
368;838605
368;838606
368;839906
368;863031
368;895725
368;949641
368;952394
368;953530
368;953826
368;973359
368;1029754
368;1037810
368;1046636
368;1067147
368;1081512
368;1091636
368;1096113
368;1163995
368;1170433
368;1186359
372;3817
372;102356
372;113518
372;116210
372;117698
372;118728
372;118850
372;120356
372;122813
372;123032
372;124908
372;126321
372;226472
372;231985
372;239976
372;353569
372;353997
372;354403
372;355423
372;355537
372;358357
372;358633
372;361957
372;362097
372;362333
372;362407
372;362408
372;363231
372;363536
372;363692
372;363744
372;363745
372;363854
372;364269
372;364270
372;364334
372;364357
372;364541
372;364638
372;364639
372;365789
372;366344
372;366345
372;366502
372;366523
372;366583
372;366972
372;368005
372;368968
372;369316
372;369557
372;369960
372;370551
372;370791
372;371168
372;372293
372;471011
372;472850
372;473876
372;474729
372;475749
372;475872
372;475877
372;480574
372;480861
372;480865
372;480868
372;481251
372;481395
372;481398
372;482014
372;482750
372;482917
372;483525
372;483526
372;484346
372;484932
372;488040
372;488436
372;495916
372;496619
372;496793
372;496800
372;497218
372;497279
372;498511
372;499055
372;499233
372;499245
372;499912
372;500190
372;501008
372;501091
372;501204
372;501577
372;501749
372;504686
372;504688
372;505183
372;505193
372;505400
372;505401
372;505512
372;506419
372;508227
372;508495
372;508497
372;508545
372;508797
372;508800
372;509452
372;510266
372;510434
372;510554
372;511623
372;513876
372;514731
372;515943
372;515944
372;516153
372;517334
372;518419
372;522017
372;522630
372;523619
372;524803
372;525408
372;525645
372;526045
372;526067
372;526448
372;526916
372;527574
372;529168
372;529493
372;530116
372;530249
372;531025
372;531026
372;531030
372;531031
372;531039
372;532689
372;532714
372;536510
372;536961
372;537113
372;537115
372;539061
372;541764
372;541767
372;541771
372;541986
372;542624
372;542928
372;543120
372;543337
372;543421
372;545194
372;545198
372;815385
372;815388
372;815632
372;816608
372;816888
372;817177
372;819363
372;821147
372;823159
372;826869
372;827442
372;827572
372;831574
372;831672
372;831740
372;831815
372;835671
372;836297
372;838203
372;838850
372;852276
372;860507
372;873967
372;876556
372;877140
372;878294
372;880876
372;885250
372;885251
372;885252
372;885353
372;886391
372;891560
372;891713
372;892629
372;894911
372;902081
372;911850
372;912312
372;913937
372;914281
372;918769
372;925841
372;945678
372;949892
372;950348
372;950544
372;951454
372;953011
372;955170
372;956119
372;956237
372;971404
372;971447
372;971493
372;971523
372;971566
372;971694
372;971796
372;971897
372;971916
372;977239
372;977931
372;979077
372;982893
372;987536
372;992445
372;995411
372;1014681
372;1015167
372;1017636
372;1021531
372;1031522
372;1039263
372;1062284
372;1064494
372;1064558
372;1066369
372;1067126
372;1067425
372;1068275
372;1068728
372;1070533
372;1071884
372;1073360
372;1081402
372;1083073
372;1085605
372;1088408
372;1091328
372;1159121
372;1164092
372;1170370
372;1171323
372;1173234
372;1173351
372;1173619
372;1186269
372;1188306
372;1188761
372;1189778
375;124434
375;350744
375;350745
375;350746
375;353947
375;362451
