"ID";"COMPANYID";"ZIP";"CITY";"STREET";"STREETNUMBER"
53666;20490;"63505";"Langenselbold";"Philipp-Reis-Ring";"16"
53669;20493;"9500";"Villach";"Hausergasse";"28"
53670;20494;"30159";"Hannover";"Aegidietorplatz";"2a"
53671;20495;"87700";"Memmingen";"Gustav-Kramer-Weg";"1"
53672;20496;"18273";"Güstrow";"Bredentiner Weg";"4a"
53673;20497;"10247";"Berlin";"Pettenkoferstr.";"16-18"
53675;20499;"80335";"München";"Bayerstr.";"14"
53676;20500;"76829";"Landau";"Kanalweg";"12"
53677;20501;"64546";"Mörfelden-Walldorf";"Waldecker Straße";"13"
53678;20502;"45131";"Essen";"Alfredstr.";"98"
53680;20504;"50374";"Erftstadt";"Klosengartenstr.";"39"
53682;20506;"";"Dublin 8";"The Guinness Enterp.Cen.S.18taylors Lane";""
53683;20507;"67470";"Seltz";"38 Rue Principale";""
53684;20508;"57080";"Siegen";"Helsbachstr.";"94"
53685;20509;"47918";"Tönisvorst";"Auf Dem Haspel";"39"
53691;20512;"33199";"Asturias";"Poligono Proni Callee E";"5"
53692;20513;"51105";"Köln";"Ernst-Weyden-Str.";"185"
53693;20514;"2201";"Gerasdorf Bei Wien";"Resselgasse";"1"
53694;20515;"39326";"Wolmirstedt";"Am Obstgarten";"10"
53695;20516;"78467";"Konstanz";"Lohnerhofstr.";"2"
53696;20517;"40549";"Düsseldorf";"Prinzenallee";"7"
53697;20518;"67346";"Speyer";"Korngasse";"28"
53699;20520;"88079";"Kressbronn";"Moosweg";"10"
53704;20522;"63667";"Nidda";"Untergasse";"11"
53705;20523;"81379";"München";"Kistlerhofstr. 70 Haus 5 - Geb.188";""
53707;20525;"17166";"Teterow";"Koppelbergerstr.";"4"
53708;20526;"86150";"Augsburg";"Ravenspurger Str.";"6"
53709;20527;"40668";"Meerbusch";"Weingartsweg";"17D"
53710;20528;"60439";"Frankfurt";"Lurgiallee";"6-8"
53711;20529;"08029";"Barcelona";"Av. Diagonal 549 5. Floor";""
53712;20530;"73660";"Urbach";"Robert-Bosch-Str.";"8"
53713;20531;"2641 KM";"Pijnacker";"Weteringweg";"14"
53714;20532;"20354";"Hamburg";"Neuer Wall";"54"
53715;20533;"80539";"München";"Ludwigstraße";"8"
53716;20534;"08037";"Barcelona";"Avenida Diagonal 349 1-1";""
53717;20535;"78333";"Stockach";"Alemannenstr.";"4"
53718;20536;"82152";"Martinsried";"Am Klopferspitz";"19"
53720;20538;"64319";"Pfungstadt";"Reißstr.";"1a"
53723;20541;"8101 BX";"Raalte";"Drostenkamp";"3"
53724;20542;"37235";"Hessisch-Lichtenau";"Klapp-Allee";"1-5"
53725;20543;"WD6 3BX";"Elstree";"Dagger Lane";""
53726;20544;"4207 HL";"Gorinchem";"Galvaniweg";"15"
53728;20546;"51519";"Odenthal";"Hoher Wald";"26"
53729;20547;"81108";"Bratislava";"Dunajska";"46"
53730;20548;"70178";"Stuttgart";"Tübinger Str.";"73"
53731;20549;"41844";"Wegberg";"Rurweg";"15"
53734;20552;"88436";"Eberhardzell";"Weilerstr.";"19"
53735;20553;"85221";"Dachau";"Robert-Bosch-Str.";"11"
53737;20555;"22880";"Wedel";"Tinsdaler Weg";"183"
53738;20556;"60316";"Frankfurt Am Main";"Waldschmidtstr.";"19"
53739;20557;"21787";"Oberndorf";"Bahnhofstr.";"53"
53740;20558;"59558";"Lippstadt";"Dörferweg";"7"
53745;20563;"BD23 3AE";"Skipton North Yorkshire";"North Barn Broughton Hall Business Park";""
53747;20565;"20251";"Hamburg";"Christoph-Porbst-Weg";"4"
53748;20566;"63069";"Offenbach";"Schumannstr.";"144"
53749;20567;"15344";"Strausberg";"Am Annatal";"60"
53750;20568;"57234";"Wilnsdorf";"Am Sonnenberg";"22"
53753;20569;"83714";"Miesbach";"Am Windfeld";"35"
53754;20570;"40549";"Düsseldorf";"Prinzenallee";"7"
53755;20571;"22145";"Stapelfeld";"Stormarnring";"14"
53756;20572;"91052";"Erlangen";"Henkestr.";"91"
53757;20573;"84072";"Au";"Nussbaumweg";"6"
53758;20574;"RM13 9BP";"Rainham Essex";"Ferry Lane South Unit 20/21 Easter Park";""
53759;20575;"13355";"Berlin";"Gustav-Meyer-Allee";"25"
53760;20576;"80799";"München";"Türkenstr.";"95"
53761;20577;"55129";"Mainz";"Robert-Koch-Str.";"50"
53762;20578;"5804 CN";"Venray";"Vennootstraat";"5"
53763;20579;"47574";"Goch";"Römerweg";"81"
53768;20580;"82031";"Grünwald";"Nördliche Münchner Str.";"47"
53769;20581;"22609";"Hamburg";"Elbchaussee";"396"
53770;20582;"6222 NK";"Maastricht";"Sleperweg";"44"
53771;20583;"75011";"Paris";"172 rue de Charonne";""
53772;20584;"6342";"Niederndorf";"Dorf";"28"
53773;20585;"74889";"Sinsheim";"Kleines Feldlein";"16-20"
53774;20586;"5525";"Haugesund";"Sorhauggata";"217"
53775;20587;"14195";"Berlin";"Podbielskiallee";"12"
53776;20588;"52029";"Castiglion Fibocchi";"Via Di Meliciano";"26"
53777;20589;"15230";"Frankfurt (Oder)";"Ernst-Thälmann-Str.";"11"
53779;20591;"1160";"Wien";"Wilhelminenstr.";"91II f"
53780;20592;"49525";"Lengerich";"Bahnhofstr.";"13"
53781;20593;"58099";"Hagen";"Kabeler Str.";"4"
53783;20595;"84032";"Altdorf";"Barbenstr.";"3"
53784;20596;"04155";"Leipzig";"Sasstr.";"2"
53785;20597;"69121";"Heidelberg";"Heiligenbergstr.";"17"
53787;20599;"65183";"Wiesbaden";"Bleichstr.";"26"
53788;20600;"81669";"München";"Rosenheimer Str.";"52"
53789;20601;"6330";"Cham";"Riedstr.";"7"
53791;20603;"66953";"Pirmasens";"Zweibrücker Str.";"51"
53792;20604;"10135";"Torino";"Via Plava";"74"
53793;20605;"12529";"Schönefeld";"An Den Gehren";"1"
53794;20606;"21423";"Winsen";"Bleiche";"5"
53795;20607;"84140";"Suratthani";"122/38 Moo 4 T. Namueang Koh Samui";""
53796;20608;"52146";"Würselen";"Drischer Str.";"62"
53797;20609;"82065";"Baierbrunn";"Schorner Str.";"12"
53799;20611;"61476";"Kronberg";"Im Katzenforst";"1"
53800;20612;"36115";"Ehrenberg";"Birxstr.";"6"
53801;20613;"49809";"Lingen";"Rheiner Str.";"109a"
53803;20615;"50737";"Köln";"Graseggerstr.";"105"
53804;20616;"96450";"Coburg";"Ketschendorferstr.";"37"
53805;20617;"08908";"L'Hospitalet De Llobregat";"Pasaje Montserrat Isern1pi Gran Via Sur";""
53806;20618;"6101 XE";"Echt";"Ampereweg";"12"
53809;20621;"50739";"Köln";"Stommeler Str.";"72"
53810;20622;"24582";"Bordesholm";"Eiderhöhe";"18-20"
53811;20623;"58332";"Schwelm";"Brunnenstr.";"10"
53812;20624;"79194";"Gundelfingen";"Gewerbestr.";"75"
53814;20626;"8863";"Buttikon";"Kantonsstr.";"52B"
53815;20627;"89081";"Ulm";"Eiselauer Weg";"4"
53816;20628;"SN7 7BX";"Oxfordshire";"1 Regal Way Faringdon";""
53817;20629;"44807";"Bochum";"Vierhausstr.";"112"
53818;20630;"80634";"München";"Volkartstr.";"5"
53819;20631;"52062";"Aachen";"Mostardstr.";"22"
53821;20633;"16761";"Henningsdorf";"Dorfstr.";"19e"
53822;20634;"53123";"Bonn";"Heilsbachstr.";"13"
53823;20635;"22354";"Hamburg";"Neuer Wall";"10"
53824;20636;"";"";"";""
53831;20637;"72250";"Freudenstadt";"Karl-Von-Hahn-Str.";"30"
53832;20638;"EC2M1QS";"London";"69 Old Broad Street";""
53834;20640;"9422";"Staad";"Seepark";"6"
53835;20641;"87471";"Durach";"Grüntenstr.";"6"
53836;20642;"24534";"Neumünster";"Gartenstr.";"10"
53839;20645;"32758";"Detmold";"Am Stoppelkamp";"15"
53840;20646;"84028";"Landshut";"Altstadt";"105"
53841;20647;"25813";"Husum";"Otto-Hahn-Str.";"8"
53842;20648;"59320";"Ennigerloh";"Helenenweg";"12"
53843;20649;"4327";"Sandnes";"Hanaveien";"4-6"
53844;20650;"80339";"München";"Landsberger Str.";"110"
53845;20651;"5684 PZ";"Best";"De Tongelreep";"17"
53846;20652;"91056";"Erlangen";"Naturbadstr.";"7"
53847;20653;"84405";"Dorfen";"Rinning";"1a"
53848;20654;"91958";"Courtaboeuf Cedex";"3 Avenue Des Tropiques";""
53849;20655;"23556";"Luebeck";"Hutmacherring";"3"
53850;20656;"40764";"Langenfeld";"Raiffeisenstr.";"25"
53851;20657;"78532";"Tuttlingen";"In Grubenäcker";"5-9"
53852;20658;"87561";"Oberstdorf";"Trettachstr.";"1"
53853;20659;"28223";"Pozuelo De Alarcon Madrid";"C/ Ana Mariscal";"5"
53854;20660;"9050";"Appenzell";"Weissbadstr.";"14"
53855;20661;"8045";"Zürich";"Räffelstr.";"26"
53856;20662;"08402";"Granollers (Barcelona)";"Argentina Str. 1 3 - 1";""
53857;20663;"10719";"Berlin";"Emser Str.";"10"
53858;20664;"82166";"Gräfelfing";"Bahnhofstr.";"96"
53859;20665;"30900";"Wedemark";"Heinrich Henstorf Str.";"17"
53860;20666;"5020";"Salzburg";"Peilsteinerstr.";"5"
53861;20667;"38820";"Halberstadt";"Otto-Spielmann-Str.";"2"
53862;20668;"70327";"Stuttgart";"Ulmer Str.";"300"
53863;20669;"6300";"Zug";"Ibelweg";"18A"
53864;20670;"2401";"Fischamend";"Fehrgasse";"7"
53865;20671;"81829";"München";"Erika-Cremer-Str.";"6"
53867;20673;"23628";"Krummesse";"Langenfelde";"1"
53868;20674;"49088";"Osnabrück";"Bramscher Str.";"14"
53869;20675;"4877";"Olne";"Chemin De L'Avouerie";"3"
53870;20676;"63303";"Dreieich";"Max-Planck-Str.";"20"
53871;20677;"22851";"Norderstedt";"Segeberger Chaussee";"365"
53873;20679;"56073";"Koblenz";"Rauentalshöhe";"4"
53874;20680;"55203";"Ceska Skalice";"Podhradni";"437"
53875;20681;"HA3 7RR";"Harrow Wealdstone Middlesex";"Raymac House 59a Palmerston Rd. U 14&15";""
53876;20682;"20537";"Hamburg";"Sorbenstr.";"62"
53877;20683;"80687";"München";"Landsberger Str.";"155"
53881;20685;"40764";"Langenfeld";"Raiffeisenstr.";"15a"
53882;20686;"80335";"München";"Nymphenburger Str.";"4"
53884;20688;"96138";"Burgebrach";"Försdorfer Str.";"7"
53885;20689;"40668";"Meerbusch";"Hauptstr.";"92"
53886;20690;"21276";"Vrgorac";"Hrvatskih Velikana";"1"
53887;20691;"10965";"Berlin";"Eberhard-Roters-Platz";"11"
53888;20692;"10707";"Berlin";"Bayerischestr.";"11"
53889;20693;"6621";"Gesten";"Staushedevejen";"10"
53890;20694;"67065";"Ludwigshafen";"Maudacher Str.";"72"
53891;20695;"67657";"Kaiserslautern";"Mainzer Str.";"19a"
53893;20697;"26122";"Oldenburg";"Moltkestr.";"24"
53894;20698;"84051";"Essenbach-Altheim";"Zeppelinstr.";"3"
53895;20699;"4613";"Rickenbach (So)";"Industriestr. West";"24"
53896;20700;"10318";"Berlin";"Karl-Egon-Str.";"19"
53897;20701;"42697";"Solingen";"Kottendorfer Str.";"5"
53898;20702;"1244 RL";"Ankeveen";"Trapgans";"5"
53900;20704;"30159";"Hannover";"Steintorstr.";"6"
53901;20705;"45130";"Essen";"Rosastr.";"74"
53902;20706;"97076";"Würzburg";"Ohmstr.";"4a"
53903;20707;"42799";"Leichlingen";"Walter-Frese-Str.";"17"
53904;20708;"80995";"München";"Lerchenstr. 14 / Haus 4";""
53906;20710;"92800";"Puteaux";"Avenue du Général de Gaulle";"70"
53940;20713;"82031";"Grünwald";"Tölzer Str.";"32"
53941;20714;"92637";"Weiden";"Zur Kesselschmiede";"3"
53942;20715;"01705";"Freital";"Dresdner Str.";"172"
53943;20716;"22145";"Stapelfeld";"Brookstieg";"4"
53944;20717;"3952";"Susten";"Pletschenstr.";"20"
53945;20718;"20537";"Hamburg";"Wendenstr.";"309"
53946;20719;"10787";"Berlin";"Keithstr.";"2-4"
53947;20720;"10317";"Berlin";"Lückstr.";"55"
53950;20721;"8225";"Pöllau";"Winzendorf";"142"
53951;20722;"8598";"Bottighofen";"Hauptstr.";"17"
53952;20723;"41540";"Dormagen";"Emdener Str.";"11"
53953;20724;"78073";"Bad Dürrheim";"Luisenstr.";"4"
53954;20725;"52457";"Aldenhoven";"Industriestr.";"6"
53955;20726;"70565";"Stuttgart";"Salzwiesenstr.";"7"
53956;20727;"52146";"Würselen";"Maria-Merian-Weg";"17"
53957;20728;"80802";"München";"Leopoldstr.";"23"
53958;20729;"14199";"Berlin";"Forckenbeckstr.";"9-13"
53960;20731;"25474";"Ellerbek";"Waldhofstr.";"15A"
53962;20733;"88175";"Scheidegg";"Kirchstr.";"3"
53963;20734;"NE37 3HW";"Washington";"Unit 2a Stephenson Industrias Estate";""
53964;20735;"6461 KB";"Kerkrade";"Eurode Park";"1-8"
53965;20736;"70190";"Stuttgart";"Werastr.";"113"
53966;20737;"";"Inegöl Bursa";"Kemalpasa Mahalle Adliye Sokak 2/51";""
53967;20738;"77839";"Lichtenau";"Im Gewerbegebiet";"10A"
53968;20739;"71229";"Leonberg";"Mollenbachstr.";"19"
53969;20740;"53902";"Iversheim-Bad Münstereifel";"Euskirchener Str.";"87"
53970;20741;"56743";"Mendig";"Gunther-Plüschow-Str.";"4"
53971;20742;"91217";"Hersbruck";"Tausendbühlweg";"28"
53973;20744;"22339";"Hamburg";"Lademannbogen";"65"
53974;20745;"23669";"Timmendorfer Strand";"Mühlenweg";"8"
53975;20746;"95032";"Hof / Saale";"Südring";"84"
53976;20747;"55124";"Mainz";"An Der Ochsenwiese";"3"
53977;20748;"77694";"Kehl";"Hauptstr.";"75"
53979;20750;"26121";"Oldenburg";"Porsenbergstr.";"1"
53980;20751;"40468";"Düsseldorf";"Klaus-Bungert-Straße";"3"
53981;20752;"91224";"Pommelsbrunn";"Am Markgrafenpark";"6"
53982;20753;"86153";"Augsburg";"Willy-Brandt-Platz";"1"
53983;20754;"2310";"Luxemburg";"Avenue Pasteur";"10-12"
53984;20755;"6630";"Wasserbillig";"64 Grand Rue";""
53986;20757;"4835 AB";"Breda";"Franklin Rooseveltlaan";"12"
53987;20758;"40472";"Düsseldorf";"Mündelheimer Weg";"55a"
53989;20760;"20539";"Hamburg";"Peutestr.";"51"
53993;20764;"10437";"Berlin";"Lychenerstr.";"41"
53995;20766;"8047";"Zürich";"Freilagerstr.";"32"
53996;20767;"80538";"München";"Liebherrstr.";"22"
53997;20768;"25980";"Sylt";"Deelgung";"18"
53998;20769;"74076";"Heilbronn";"Inselwiesenstr.";"6-8"
53999;20770;"46244";"Bottrop";"Zur Grafenmühle";"147"
54000;20771;"13053";"Berlin";"Plauener Str. 163-165 Haus G (3. Etage)";""
54001;20772;"04874";"Belgern";"Mühlberger Str.";"37"
54002;20773;"61476";"Kronberg";"Frankfurter Str.";"15"
54003;20774;"38302";"Wolfenbüttel";"Adenemer Weg";"1"
54004;20775;"59759";"Arnsberg";"Arnsberger Str.";"14"
54005;20776;"1210";"Wien";"Große Mohreng";"10"
54006;20777;"9214";"Kradolf/Schönenberg";"Heldswilerstr.";"13"
54007;20778;"1018 AM";"Amsterdam";"Cruquiuskade";"251"
54010;20781;"42369";"Wuppertal";"Ascheweg";"18"
54011;20782;"44229";"Dortmund";"Kirchhörder Str.";"29"
54012;20783;"76133";"Karlsruhe";"Sophienstr.";"15-17"
54013;20784;"6422 RK";"Heerlen";"Vogt";"21"
54014;20785;"76829";"Landau";"Kapellenweg";"29"
54015;20786;"01109";"Dresden";"Hugo-Junkers-Ring";"11"
54016;20787;"12489";"Berlin";"Dörpfeldstr.";"52"
54020;20791;"51377";"Leverkusen";"Marie-Curie-Str.";"5"
54021;20792;"7609 NN";"Almelo";"Windmolen";"22"
54022;20793;"88499";"Riedlingen";"Opelstr.";"3"
54023;20794;"49078";"Osnabrück";"Blumenhaller Weg";"88"
54024;20795;"9490";"Vaduz";"Kirchstr.";"3"
54026;20797;"88677";"Markdorf";"Planckstr.";"16"
54027;20798;"76275";"Ettlingen";"Luitfriedstr.";"32"
54028;20799;"8025 BL";"Zwolle";"Dokter Van Deenweg";"84"
54029;20800;"46397";"Bocholt";"Wesemannstr.";"23"
54030;20801;"64319";"Pfungstadt";"Kaplaneigasse";"35"
54031;20802;"44536";"Lünen";"Am Kühlturm";"4"
54032;20803;"45966";"Gladbeck";"Am Wiesenbusch";"2"
54033;20804;"22946";"Grande";"Hamburger Str.";"2-6"
54034;20805;"50354";"Hürth";"Max-Ernst-Str.";"4"
54035;20806;"60325";"Frankfurt Am Main";"Schumannstr.";"27"
54037;20808;"50937";"Köln";"Simmerer Str.";"7a"
54039;20810;"89077";"Ulm";"Magirus-Deutz-Str.";"12"
54040;20811;"2800";"Mechelen";"Wijngaardstraat";"7"
54041;20812;"10785";"Berlin";"Potsdamer Platz";"1"
54042;20813;"88046";"Friedrichshafen";"Lindauerstr. 108/1";""
54043;20814;"20459";"Hamburg";"Alter Steinweg";"54"
54044;20815;"99428";"Niederzimmern";"Im Oberdorf";"10"
54045;20816;"53225";"Bonn";"Goetheallee";"40"
54046;20817;"50670";"Köln";"Im Mediapark";"5"
54051;20818;"71640";"Ludwigsburg";"Karlsplatz";"7"
54052;20819;"33102";"Paderborn";"An Der Talle";"50"
54053;20820;"29488";"Lübbow Ot Dangenstorf";"Glain";"7-8"
54056;20823;"84186";"Vilsheim";"Fichtenweg";"13"
54057;20824;"20095";"Hamburg";"Burchardstr.";"21"
54059;20826;"42117";"Wuppertal";"Schwarzer Weg";"245"
54060;20827;"35327";"Ulrichstein";"Hoherodskopfstr.";"22"
54061;20828;"13509";"Berlin";"Titusweg";"30"
54062;20829;"86199";"Augsburg";"Römerweg";"55"
54063;20830;"96528";"Frankenblick";"Am Rothenberg";"6"
54065;20832;"1040";"Wien";"Prinz Eugen-Str.";"66"
54067;20834;"53121";"Bonn";"Am Probsthof";"3"
54068;20835;"40213";"Düsseldorf";"Mühlenstr.";"7"
54069;20836;"22880";"Wedel";"Feldstr.";"115"
54072;20837;"28857";"Syke";"Boschstr.";"16"
54073;20838;"86165";"Augsburg";"Sterzinger Str.";"4"
54074;20839;"60313";"Frankfurt Am Main";"Börsenstr.";"2-4"
54075;20840;"82266";"Inning Am Ammersee";"Bacherner Weg";"46"
54076;20841;"80333";"München";"Prannerstr.";"10"
54078;20843;"78166";"Donaueschingen";"Villinger Strasse";"109"
54079;20844;"22085";"Hamburg";"Winterhuder Weg";"78a"
54081;20846;"39171";"Sülzetal";"Zwischen Den Linden";"27"
54083;20848;"10553";"Berlin";"Beusselstr. 44 N-Q Geb. 29a";""
54085;20850;"12681";"Berlin";"Landsberger Allee";"366"
54086;20851;"10317";"Berlin";"Emanuelstr.";"14"
54087;20852;"65189";"Wiesbaden";"Hohenstaufenstr.";"1"
54089;20854;"5145 RM";"Waalwijk";"Gompenstr.";"21c"
54091;20856;"65926";"Frankfurt";"Industriepark Höchst / Gebäude K607";""
54092;20857;"87437";"Kempten";"Reinhartser Str.";"25"
54093;20858;"30455";"Hannover";"Fränkische Str.";"4"
54094;20859;"D04C5Y6";"Dublin 4";"Connaught House1st Floor1burlington Road";""
54096;20861;"45143";"Essen";"Heinrich-Strunk-Str.";"77"
54097;20862;"1080";"Wien";"Josefstädter Str. 7/16";""
54098;20863;"BS37 5PG";"Bristol";"Unit J. Lawrence Drive - Yate";""
54099;20864;"12526";"Berlin";"Reihersteg";"12"
54100;20865;"9990";"Weiswampach";"Duarrefstrooss";"15"
54101;20866;"46045";"Oberhausen";"Landwehr";"233"
54102;20867;"60596";"Frankfurt/Main";"Schaumainkai";"69"
54104;20869;"6900";"Lugano";"Via Maggio";"1C"
54105;20870;"46138";"Rafelbunyol (Valencia)";"Calle Masamagrell Pg Ind";"5"
54106;20871;"64347";"Griesheim";"Leuschnerpark";"4"
54107;20872;"80689";"München";"Terofalstr.";"4"
54108;20873;"266100";"Qingdao";"Room 401 Building F Zhuzhou Road 169";""
54109;20874;"65760";"Eschborn";"Carl-Mannich-Str.";"20"
54110;20875;"64625";"Bensheim";"Berliner Ring";"89"
54113;20878;"51149";"Köln";"Stresemann Str.";"5"
54114;20879;"23632";"Höllviken";"Brädgardsvägen";"28"
54115;20880;"75177";"Pforzheim";"Christinstr.";"3"
54116;20881;"58840";"Plettenberg";"Reichsstr.";"78"
54117;20882;"4655";"Vorchdorf Im Almtal";"Point";"11"
54119;20884;"D02 H589";"Dublin 2";"D'Olier Chambers D'Olier Street";"16A"
54120;20885;"95035";"Ozorkow";"Adamowek";"7"
54121;20886;"10178";"Berlin";"Mühlendamm";"5b"
54122;20887;"73529";"Schwäbisch Gmünd";"Nenninger Weg";"8"
54123;20888;"31224";"Peine";"Lehmkuhlenweg";"15"
54125;20890;"3590";"Diepenbeek";"High Tech Science Park";"5"
54126;20891;"2540";"Dali Nicosia";"195 Lemesos Avenue";""
54127;20892;"88682";"Salem";"In Oberwiesen";"9"
54129;20894;"33470";"Ylöjärvi";"Menotie";"1B"
54131;20896;"13127";"Berlin";"Pankstr. 8-10 Haus M Eingang 6";""
54132;20897;"92358";"Seubersdorf";"Regensburger Str.";"55a"
54133;20898;"99425";"Weimar";"Zum Hospitalgraben";"8"
54134;20899;"10119";"Berlin";"Schönhauser Allee";"175"
54135;20900;"80802";"München";"Leopoldstr.";"8-10"
54137;20902;"15230";"Frankfurt (Oder)";"Grüner Weg";"1"
54138;20903;"48011";"Bilbao";"Gran Via 45 - 1 Planta Dptd 114";""
54139;20904;"9215";"Kradolf/Schönenberg";"Thurbruggstr.";"4"
54140;20905;"20122";"Milano";"Via Santa Lucia";"6"
54141;20906;"40133";"Bologna";"Via Ragazzi del `99 n.";""
54142;20907;"4051";"Basel";"Aeschenvorstadt";"57"
54143;20908;"63128";"Dietzenbach";"Limesstr.";"16"
54144;20909;"09337";"Hohenstein-Ernstthal";"Goldbachstr.";"40"
54145;20910;"8239 DD";"Lelystad";"Artemisweg";"105"
54146;20911;"12163";"Berlin";"Schloßstr. 110/110a";""
54147;20912;"10405";"Berlin";"Chodowieckistr.";"17a"
54148;20913;"40227";"Düsseldorf";"Höhenstr.";"46"
54149;20914;"50968";"Köln";"Koblenzer Strasse";"70"
54150;20915;"20359";"Hamburg";"Seilerstraße";"18"
54151;20916;"92521";"Schwarzenfeld";"Am Gleis";"3"
54152;20917;"42799";"Leichlingen";"Alter Wupperweg";"5"
54153;20918;"24220";"Flintbek";"Lassenweg";"13"
54154;20919;"97525";"Schwebheim";"Aschenhof";"35"
54155;20920;"46414";"Rhede";"Alfred-Nobel-Str.";"8"
54156;20921;"87534";"Oberstaufen";"Paradiesweg";"26"
54157;20922;"80796";"München";"Hohenzollernstr.";"112"
54158;20923;"82436";"Eglfing";"Schmiedgasse";"9"
54159;20924;"12205";"Berlin";"Ruthnerweg";"13b"
54160;20925;"46348";"Raesfeld";"Ährenfeld";"10"
54166;20927;"43120";"Constanti";"Calle Castell";"3"
54167;20928;"47877";"Willich";"Gießerallee";"19"
54168;20929;"28277";"Bremen";"Am Mohrenshof";"8"
54169;20930;"041293";"Bukarest";"Boulevard Cantemir";"288"
54170;20931;"32760";"Detmold";"Maiweg";"29"
54172;20933;"90491";"Nürnberg";"Teutobuger Str.";"7"
54173;20934;"49448";"Marl";"Kleines Feld";"17"
54174;20935;"68789";"St. Leon-Rot";"Lanzstraße";"20"
54175;20936;"65510";"Idstein";"Wagenerstr.";"7"
54176;20937;"";"";"";""
54177;20938;"6524 DA";"Nimwegen";"Groesbeekseweg";"2"
54179;20940;"28199";"Bremen";"Henrich-Focke-Str.";"4"
54180;20941;"3743 KM";"Baarn";"Stationsplein";"62"
54182;20943;"65189";"Wiesbaden";"Gustav-Stresemann-Ring";"1"
54183;20944;"63500";"Seligenstadt";"Bahnhofstr.";"19"
54184;20945;"32825";"Blomberg";"Auf Den Kreuzen";"4"
54185;20946;"8020";"Graz";"Friedhofgasse";"20"
54186;20947;"45127";"Essen";"Porscheplatz";"2"
54187;20948;"9495";"Triesen";"Landstrasse";"83"
54188;20949;"10365";"Berlin";"Frankfurter Allee";"241"
54189;20950;"1150";"Wien";"Europaplatz 2/1/2 Bahnhof City Wien West";""
54190;20951;"52078";"Aachen";"Triererstr.";"177"
54191;20952;"86156";"Augsburg";"Kobelweg";"68a"
54192;20953;"50226";"Frechen";"Dr.-Gottfried-Cremer-Allee";"31"
54193;20954;"76532";"Baden-Baden";"Ooser Kirchstr.";"20"
54194;20955;"65193";"Wiesbaden";"Nerobergstr.";"21"
54195;20956;"63150";"Heusenstamm";"Philipp-Reis-Str.";"1"
54196;20957;"04328";"Leipzig";"Elisabeth-Schumacher-Str.";"54-56"
54197;20958;"66709";"Weiskirchen";"Weierweilerweg";"16"
54200;20961;"50933";"Köln";"Eupener Straße 161a Eingang 7b";""
54201;20962;"48301";"Nottuln";"Dülmener Str.";"1"
54202;20963;"70794";"Filderstadt";"Raiffeisenstr.";"32"
54203;20964;"47807";"Krefeld";"Hans-Günther-Sohl-Str.";"2"
54204;20965;"83627";"Warngau";"Taubenbergstr.";"22"
54205;20966;"38709";"Clausthal-Zellerfeld";"Im Spiegeltal";"47"
54206;20967;"40233";"Düsseldorf";"Lindenstr.";"48-52"
54207;20968;"82319";"Starnberg";"Bahnhofplatz";"2"
54208;20969;"81677";"München";"Spessartstr.";"16"
54209;20970;"W4 5PY";"London";"111 Power Road The Lightbox Unit G 07";""
54210;20971;"72124";"Pliezhausen";"Lilienthalweg";"13"
54211;20972;"20146";"Hamburg";"Hallerstr.";"76"
54212;20973;"57572";"Niederfischbach";"Konrad Adenauer Str.";"103"
54213;20974;"24211";"Preetz";"Brandenburger Platz";"1"
54214;20975;"24235";"Wendtorf";"Haferkamp";"3"
54215;20976;"8280";"Kreuzlingen";"Leubernstr.";"6"
54216;20977;"54533";"Laufeld";"Gewerbegebiet";"2"
54217;20978;"86674";"Baar (Schwaben)";"Aichacher Str.";"7"
54220;20981;"86637";"Wertingen";"Fritz-Sauter-Str.";"10"
54221;20982;"92245";"Kümmersbruck";"Vilstalstr.";"88"
54222;20983;"96472";"Rödental";"Mahnberg";"24a"
54223;20984;"83404";"Ainring";"Mühlbachstr.";"3"
54224;20985;"40225";"Düsseldorf";"Merowingerplatz";"1"
54225;20986;"79100";"Freiburg";"Merzhauser Str.";"112"
54226;20987;"22045";"Hamburg";"Kuehnstr.";"75a"
54227;20988;"NW2 7HF";"London";"1 Apsley Way";""
54228;20989;"02763";"Zittau";"Äußere-Oybiner-Str.";"14-16"
54229;20990;"88239";"Wangen";"Nieratzer Bad";"2"
54230;20991;"54470";"Bernkastel-Kues";"Kegelbahnstr.";"28"
54232;20993;"72336";"Balingen";"Spessartstr.";"4"
54233;20994;"42327";"Wuppertal";"Memeler Str.";"56"
54236;20995;"35759";"Driedorf";"Schneiderstriesch";"1"
54237;20996;"35260";"Stadtallendorf";"Rathausgasse";"4"
54238;20997;"77855";"Achern";"Waldulmer Str.";"6"
54239;20998;"40221";"Düsseldorf";"Neuer Zollhof";"3"
54240;20999;"56333";"Winningen";"Röttgenweg";"1"
54242;21001;"5708 GN";"Helmond";"Spaanseweg";"13"
54243;21002;"33649";"Bielefeld";"Mülheimer Str.";"9"
54244;21003;"97215";"Uffenheim";"Ringstr.";"25"
54245;21004;"22087";"Hamburg";"Schwanenwik";"14"
54246;21005;"A96A8D5";"Dublin";"Coliemore Road - Coliemore House";""
54247;21006;"47638";"Straelen";"Am Kingshof";"8"
54248;21007;"10709";"Berlin";"Paulsborner Str.";"10"
54249;21008;"61348";"Bad Homburg";"Louisenstr.";"65"
54250;21009;"85635";"Höhenkirchen-Siegertsbrunn";"Schulstr.";"5"
